County_ID,Intersection_ID,Major_Roadway,Minor_Roadway,Longitude,Latitude,Crashes,legs,Major_speed_limit,Minor_speed_limit,Major_lanes,Minor_lanes,Major_surface_width,Minor_surface_width,Major_median_type,Minor_median_type,Major_outshoulder_type,Minor_outshoulder_type,Major_road_class,Minor_road_class,Population,Median_Income,P_Over65,P_Under17,P_Unemployed,P_Poverty,P_Uneducation,P_Disability,P_Mobile_Homes,P_Nocar,Commute_Time,Transit_Services,Context_Class,Log_Major_AADT,Log_Minor_AADT,Log_Major_TruckAADT,Log_Minor_TruckAADT,hard_acceleration_count,hard_brake_count,hard_left_turn_count,hard_right_turn_count,right_speed_std_mean,right_speed_std_max,right_acc_mean,right_acc_sum,right_acc_max,right_dec_mean,right_dec_sum,right_dec_max,right_radial_acc_mean,right_radial_acc_sum,right_radial_acc_max,left_speed_std_mean,left_speed_std_max,left_acc_mean,left_acc_sum,left_acc_max,left_dec_mean,left_dec_sum,left_dec_max,left_radial_acc_mean,left_radial_acc_sum,left_radial_acc_max,straight_speed_std_mean,straight_speed_std_max,straight_acc_mean,straight_acc_sum,straight_acc_max,straight_dec_mean,straight_dec_sum,straight_dec_max,Road,Sidewalk,Building,Vegetation,Terrain,Car,Sky
10,10606,10670000,10770000,-82.5829648,28.02589132,185,1,1,0,0,0,46,44,17,2,1,1,3,3,7.54525,5.79717,14.87028263,23.34581359,2.325254299,38.91521156,12.15766873,13.07777078,25.50221331,5.498293628,27.06623111,6.777219778,C3C,10.27505111,10.60905725,6.54534966,8.488793717,47.76190476,35.71428571,89.80952381,70.04761905,6.853485685,17.65987977,1.254518848,350.2801349,3.182499048,0.779890993,216.1508514,3.487621587,2.480003199,691.7792673,5.790401016,5.406928619,15.91352217,1.209581171,377.2021221,3.13992381,0.326251835,101.9776041,3.143471746,2.422997975,756.4270718,5.655332088,6.270138055,21.16245892,0.938987955,1031.304427,3.675662222,0.996962371,1087.544154,4.285907302,45.43676758,0.408660889,1.109924316,3.96496582,1.011474609,0.970428467,45.0385437
10,10607,10780000,10000382,-82.08784232,27.85059044,4,0,1,1,0,0,24,20,0,0,1,3,2,1,3.127,5.525,16.27758235,17.94051807,1.6,18.42021106,7.9,16,28.7,2.4,36.79954442,0,C1&C2,9.071078305,7.34601021,6.520621128,4.795790546,12.76190476,17.9047619,7.523809524,5.047619048,7.83211399,16.45633713,1.255981208,48.33897922,2.737233016,1.427179561,54.60713554,3.12928,2.134865885,82.28935933,4.238440449,8.604363508,18.87225429,1.250529679,48.51746577,2.742554921,1.04292601,39.81779874,3.078189714,2.375448005,91.91010068,4.40575968,3.011528536,24.1172858,0.292831762,89.74351653,3.157663492,0.560649923,171.9460799,3.71823746,40.96902466,0.147644043,1.572143555,9.626617432,6.058319092,0.252990723,40.26812744
10,10608,10820000,10000603,-82.64819015,28.05615443,34,1,1,1,1,0,60,26,17,17,1,1,3,3,4.2368,10.26022,17.96166918,23.30060423,2.266540785,13.4913142,4.201468089,8.793589502,0.049027568,2.666937311,29.61817457,0.339555068,C3R,9.975808214,9.746833742,7.424761762,7.626570206,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3006897,0.886993408,0.026702881,10.20629883,0.862609863,0.390258789,40.46948242
10,10609,10821000,10000130,-82.43457213,28.06919495,69,1,1,0,0,0,48,23,2,2,1,1,3,1,2.636,2.7219,6.917046029,20.01770359,5.008168943,66.65402124,26.85902883,11.49257714,0,31.95586748,30.46526218,159.6272578,C4,10.6454249,8.974618038,7.401231264,6.423246964,15.66666667,11.52380952,22.76190476,10.61904762,5.825207265,15.49070386,1.076213007,113.8561885,2.607733333,0.7391702,78.1587689,2.809965714,1.989133805,210.7391841,4.566961077,6.718380969,14.62977185,1.267859691,131.6245333,2.699979683,0.297629697,30.58377023,2.465815873,2.360698694,245.1186974,4.831793744,5.485043364,18.86718252,0.84045516,702.939043,3.420210794,0.803603273,670.3566103,3.704045714,43.04644775,1.217346191,1.922698975,5.836853027,1.231811523,2.1690979,41.99606323
10,10610,10040000,10821000,-82.45109091,28.06924613,150,1,1,1,0,0,44,48,2,0,1,1,4,3,4.38675,3.62459,9.181056591,26.71111871,4.292579928,56.39140594,22.78339317,15.62766855,10.81383712,18.50682168,30.36182805,26.67126485,C4,10.01681624,10.6454249,7.693937326,7.401231264,49.0952381,27.80952381,73.04761905,62.19047619,6.261880152,15.6836267,1.202913134,247.5015166,2.951883175,0.79979552,163.5108777,3.257005714,2.449570075,504.315649,5.390949484,6.995529467,17.37863382,1.376189425,229.8733744,3.107992381,0.247325817,40.36389374,2.508391111,2.587292508,431.4972799,5.558498735,5.680259237,20.58517454,0.925650867,1159.062132,3.654374603,0.794431458,981.5892458,4.239784127,16.67202759,2.209594727,2.104949951,3.80670166,1.037750244,29.9418335,42.21084595
10,10611,10821000,10500000,-82.40189492,28.0691472,46,0,1,0,0,0,48,24,2,0,1,1,3,1,4.018,1.28151,3.670980587,4.467396715,4.46097561,17.16027875,21.07290941,3.194250871,0,3.508101045,18.43103958,13.21165455,C4,10.6454249,9.148464968,7.401231264,6.597145702,33.14285714,33,30.14285714,15.28571429,7.039788647,15.85661453,1.308524518,92.47100117,2.923499683,0.939231185,67.25726937,2.983814603,2.484764597,174.5190152,4.558655171,7.190139599,15.85943599,1.382313036,99.05850557,2.898664127,0.352192757,24.63138026,2.774486349,2.856813158,204.6138248,5.664628383,3.643812971,22.27049782,0.547573643,608.7951729,3.42375873,0.488024174,531.5202372,4.310742857,43.31716919,0.318695068,0.412567139,19.90563965,1.041351318,1.115264893,31.99951172
10,10612,10821000,10640000,-82.39363966,28.06914076,21,1,1,1,0,0,48,48,17,8,1,1,3,3,4.947667,2.83368,7.606279054,11.47342181,3.332372162,27.87846123,16.63691302,5.306447484,0,3.183365896,22.11366539,12.1047146,C3R,10.47728798,9.952277717,7.926241523,7.832014181,72.28571429,52.9047619,89.71428571,75.85714286,7.359519333,20.53082657,1.395705462,394.5645914,3.569224127,1.024453649,285.1765728,3.338608254,2.523820527,714.0413949,5.463557742,6.092018727,16.72786407,1.301120061,329.2202089,2.880924444,0.283030202,72.77296749,2.698205714,2.599991727,659.9402702,6.0278897,4.852510541,23.23602306,0.638719781,776.5147396,4.01271619,0.7901697,929.9101969,4.576838095,43.17712402,0.334991455,0.433166504,10.64419556,2.873626709,0.614501953,39.91964722
10,10613,10821500,10000112,-82.46759965,28.06920363,41,1,0,0,0,0,48,24,0,0,1,2,3,2,4.102333,5.56471,16.55968148,23.85634192,2.419874868,37.12521329,11.22604209,15.01368327,9.603193305,11.94963842,27.75068679,7.578824639,C3C,10.49127422,8.71604405,7.940227765,6.165417854,40.28571429,23.61904762,28.80952381,22.76190476,7.307651198,17.81498675,1.2564127,166.3875784,3.42375873,0.950563561,124.3277541,3.228622222,2.304471064,305.7596147,5.001991723,7.17778318,16.66359311,1.276074195,155.3905127,2.817061587,0.432509601,51.94592974,2.490651429,2.349175314,286.8705235,5.114295452,5.194089325,20.59449357,0.731863424,704.923463,3.558580317,0.752692782,724.4925123,3.920469841,39.04089355,0.994720459,0.849395752,10.21710205,5.181854248,2.499603271,39.22232056
10,10614,10823000,10000150,-82.3686461,27.89913008,45,1,0,0,0,0,48,22,2,0,1,3,3,1,4.889333,5.95277,8.753749659,26.67712026,1.825340878,36.55576766,8.836923916,10.00876057,12.96584401,5.081640305,29.92218842,0.262618304,C4,9.76995616,8.867850063,7.649692624,6.317164687,24.38095238,21.66666667,36.28571429,23.23809524,6.111507943,15.68571841,1.043024616,158.7602161,2.710623492,0.924304507,138.8552954,3.072513016,2.04232636,311.6660982,4.579017547,6.678404486,16.30691905,1.223804571,175.2414033,2.685787937,0.417575538,59.20801513,2.621925079,2.412626605,345.9315418,5.034656392,6.761253002,19.47394853,0.799469743,455.7900562,3.547936508,1.118164203,622.3438047,4.009168254,43.58728027,0.696563721,0.804748535,6.95489502,2.730102539,0.44317627,42.3223877
10,10616,10000063,10900005,-82.47260594,27.94982843,3,1,0,0,0,0,20,24,0,0,1,1,2,1,6.595,3.0119,6.702047005,4.564063685,9,29.65883245,14.8,10.9,0,21.5,17.03592814,53.27525971,C4,6.620073207,9.384293679,4.077537444,7.264030143,3.19047619,1.619047619,3.666666667,3.571428571,6.42404472,13.16760735,1.046845412,46.7930757,2.196172698,0.564068452,24.97667895,2.04857854,1.951195256,88.17549617,3.890531177,5.085312894,12.15680037,0.875987712,41.05152608,2.120145488,0.463165502,21.73602754,1.891050159,1.879670913,88.75181977,4.153714189,6.174420139,14.78670114,0.711818262,134.8648214,3.164759365,0.99437915,189.7481976,3.019293968,40.06665039,3.476837158,11.42562866,2.59262085,0.688537598,1.929107666,37.42718506
10,10617,10000246,10900005,-82.47251154,27.95706289,8,0,0,0,0,0,40,34,0,0,0,0,2,1,3.693,2.86923,7.4735987,6.471703222,9.310574059,33.44164636,15.60320877,11.67108042,0,21.6713512,16.40022287,60.07773918,C4,7.673223121,9.384293679,5.123963979,7.264030143,2.095238095,1.80952381,1.523809524,1.476190476,7.026770543,12.89373946,1.176662639,18.73949105,2.400179048,1.00598036,15.8752419,2.217460317,2.025702344,32.26021915,3.795063874,6.663291799,12.33290452,1.082976293,16.01739589,1.839605079,0.551754279,8.138375026,1.844926984,2.099139158,31.3422391,3.453802703,4.961637085,15.96659836,0.561832825,84.07720005,2.440980317,0.800360594,118.3586128,3.093800635,39.87414551,1.265960693,6.969390869,17.26193237,3.381164551,0.833221436,26.41464233
